"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
15491,2014,12,6,10,200,260,91,98,5900,9,-1.1,1022,-18.7,0,"SSW",1.7,"Changping"
15492,2014,12,6,11,90,115,54,73,2400,11,0.9,1019,-18.5,0,"SSW",1.4,"Changping"
15493,2014,12,6,12,70,96,50,76,2100,14,2.2,1022,-19.1,0,"SE",1.4,"Changping"
15494,2014,12,6,13,66,83,41,57,1300,29,3.2,1026,-18.9,0,"SSW",1.7,"Changping"
15495,2014,12,6,14,28,37,30,34,600,42,3.2,1026,-19.6,0,"SE",1.6,"Changping"
15496,2014,12,6,15,26,40,22,33,500,45,2.7,1022,-19.3,0,"SSE",2.5,"Changping"
15497,2014,12,6,16,27,42,20,36,500,42,2.4,1021,-20.2,0,"E",1.1,"Changping"
15498,2014,12,6,17,29,55,18,50,500,28,2,1021,-19.3,0,"NNE",0.9,"Changping"
15499,2014,12,6,18,32,61,22,68,700,12,1.5,1022,-19.1,0,"N",1.2,"Changping"
15500,2014,12,6,19,58,92,31,78,1100,6,1.7,1018,-18.3,0,"E",1.1,"Changping"
15501,2014,12,6,20,82,135,43,85,1600,6,1.6,1018,-17.9,0,"E",1.8,"Changping"
15502,2014,12,6,21,107,174,58,97,2000,4,1.3,1018,-17.6,0,"E",0.8,"Changping"
15503,2014,12,6,22,121,183,62,103,2300,5,1.1,1023,-16.8,0,"E",2.2,"Changping"
15504,2014,12,6,23,143,209,75,100,3300,5,0.6,1018,-15,0,"E",1.5,"Changping"
15505,2014,12,7,0,126,178,68,91,3100,4,0.2,1019,-14.2,0,"E",1,"Changping"
15506,2014,12,7,1,101,133,60,86,2400,2,-0.4,1023,-15.1,0,"NNW",1.3,"Changping"
15507,2014,12,7,2,92,113,66,87,2300,5,-0.9,1020,-15.6,0,"NNE",0.8,"Changping"
15508,2014,12,7,3,103,127,59,81,2200,5,-0.6,1023,-13.5,0,"NNW",1.1,"Changping"
15509,2014,12,7,4,90,122,52,80,2300,4,-1.7,1018,-14.8,0,"NW",1.3,"Changping"
15510,2014,12,7,5,87,105,46,79,2200,4,-2.6,1018,-13.8,0,"NNW",1.2,"Changping"
15511,2014,12,7,6,109,151,55,77,3800,6,-2.8,1019,-14,0,"N",0.6,"Changping"
15512,2014,12,7,7,82,103,43,71,2300,3,-3.7,1017,-13.9,0,"NNW",2.1,"Changping"
15513,2014,12,7,8,89,114,42,70,2800,4,-4,1018,-13.7,0,"N",1.5,"Changping"
15514,2014,12,7,9,81,105,37,63,2200,5,-2.1,1017,-13,0,"NE",0.7,"Changping"
15515,2014,12,7,10,86,117,49,61,2300,9,0.9,1020,-18,0,"WNW",5.3,"Changping"
15516,2014,12,7,11,30,78,21,29,700,29,2.8,1020,-21.4,0,"WNW",4.5,"Changping"
15517,2014,12,7,12,17,54,12,18,400,42,4,1015,-21.2,0,"WNW",4.6,"Changping"
15518,2014,12,7,13,18,54,18,17,400,44,4,1018,-20.4,0,"W",6.7,"Changping"
15519,2014,12,7,14,14,70,20,19,400,43,4.3,1021,-18.7,0,"W",6.5,"Changping"
15520,2014,12,7,15,13,52,11,19,300,45,4.4,1021,-17.3,0,"W",5.6,"Changping"
15521,2014,12,7,16,12,46,10,25,300,41,3.7,1018,-16.7,0,"WNW",4.7,"Changping"
15522,2014,12,7,17,15,53,16,39,500,31,2.4,1017,-16.2,0,"WNW",3,"Changping"
15523,2014,12,7,18,25,53,15,51,800,17,1.1,1017,-16.3,0,"NW",1.6,"Changping"
15524,2014,12,7,19,26,42,13,38,600,28,1,1017,-16.9,0,"N",1.2,"Changping"
15525,2014,12,7,20,19,31,12,34,500,28,0.1,1012,-16.7,0,"N",1.4,"Changping"
15526,2014,12,7,21,18,28,9,23,400,40,-0.8,1014,-16.3,0,"N",2,"Changping"
15527,2014,12,7,22,18,29,13,37,500,29,-1.6,1015,-15.8,0,"N",1.1,"Changping"
15528,2014,12,7,23,18,28,11,33,500,32,-1.7,1015,-16.3,0,"E",0.7,"Changping"
15529,2014,12,8,0,14,19,7,16,400,47,-1.2,1016,-16.2,0,"NNE",2.5,"Changping"
15530,2014,12,8,1,10,14,6,16,600,47,-1.9,1019,-16.1,0,"NNE",1.9,"Changping"
15531,2014,12,8,2,16,17,12,24,700,38,-1.8,1018,-15.6,0,"NNE",2.3,"Changping"
15532,2014,12,8,3,12,18,11,18,500,45,-2.3,1018,-15.7,0,"NNE",2.8,"Changping"
15533,2014,12,8,4,12,21,22,24,500,30,-2.6,1018,-15.3,0,"NNW",1.6,"Changping"
15534,2014,12,8,5,18,26,39,39,600,22,-2.7,1018,-15.4,0,"N",1.6,"Changping"
15535,2014,12,8,6,16,23,32,36,500,30,-2.9,1016,-15.6,0,"NNE",2.7,"Changping"
15536,2014,12,8,7,18,30,39,42,600,23,-4.1,1019,-15.7,0,"NNW",1.8,"Changping"
15537,2014,12,8,8,18,29,27,38,600,28,-3.7,1013,-16,0,"N",2,"Changping"
15538,2014,12,8,9,17,38,34,42,700,27,-2.7,1015,-15.7,0,"NNW",1.3,"Changping"
15539,2014,12,8,10,23,47,38,36,800,32,0.4,1016,-15.6,0,"W",1.1,"Changping"
15540,2014,12,8,11,27,32,39,30,800,39,1.9,1018,-16.1,0,"SSW",1.4,"Changping"
15541,2014,12,8,12,44,54,38,38,900,38,2.8,1015,-16.3,0,"S",2,"Changping"
15542,2014,12,8,13,26,39,29,37,700,41,3.5,1014,-15.7,0,"S",2.1,"Changping"
15543,2014,12,8,14,43,69,34,53,900,36,3.8,1014,-14.5,0,"S",2.2,"Changping"
15544,2014,12,8,15,68,104,40,66,1200,31,3.7,1016,-13.6,0,"S",1.8,"Changping"
15545,2014,12,8,16,91,123,48,78,1500,25,3,1015,-12.9,0,"ESE",1.5,"Changping"
15546,2014,12,8,17,120,167,60,94,1900,16,2.2,1015,-12.8,0,"E",1.5,"Changping"
15547,2014,12,8,18,125,180,59,109,2200,3,-0.1,1011,-13.1,0,"N",1.1,"Changping"
15548,2014,12,8,19,134,171,53,104,2500,2,-0.2,1010,-13.2,0,"ENE",1.3,"Changping"
15549,2014,12,8,20,100,130,41,93,2100,2,-2,1012,-13.2,0,"NW",1.1,"Changping"
15550,2014,12,8,21,108,132,46,92,2300,3,-2.7,1015,-13.3,0,"N",0.9,"Changping"
15551,2014,12,8,22,100,120,39,87,1900,2,-2.8,1011,-13.4,0,"ENE",0.8,"Changping"
15552,2014,12,8,23,99,120,38,84,2000,4,-3.7,1013,-13.1,0,"NW",1.3,"Changping"
15553,2014,12,9,0,125,164,49,91,3300,7,-4,1013,-12.9,0,"NNW",1.2,"Changping"
15554,2014,12,9,1,151,173,61,99,3300,5,-4.5,1013,-13.1,0,"N",0.9,"Changping"
15555,2014,12,9,2,114,124,41,87,2400,3,-5.1,1018,-13,0,"NNW",1.2,"Changping"
15556,2014,12,9,3,157,196,42,85,4900,6,-5.9,1018,-13.1,0,"NW",0.9,"Changping"
15557,2014,12,9,4,152,184,33,82,4000,3,-6,1015,-13.2,0,"N",0.4,"Changping"
15558,2014,12,9,5,97,102,29,78,2100,2,-6.1,1017,-13,0,"NW",1.5,"Changping"
15559,2014,12,9,6,96,108,30,78,2100,2,-6.1,1014,-13.2,0,"NE",0.5,"Changping"
15560,2014,12,9,7,100,114,30,77,2000,2,-6.5,1014,-13,0,"NNW",2.1,"Changping"
15561,2014,12,9,8,106,139,30,79,2500,2,-6,1013,-12.9,0,"NNW",0.9,"Changping"
15562,2014,12,9,9,115,152,37,79,3200,4,-4.7,1013,-12.4,0,"NW",0.9,"Changping"
15563,2014,12,9,10,144,191,55,85,3800,3,-2.9,1015,-11.4,0,"ESE",1.1,"Changping"
15564,2014,12,9,11,136,201,59,81,3400,5,-2.4,1013,-10.7,0,"E",1,"Changping"
15565,2014,12,9,12,176,232,82,90,4100,5,-1.8,1013,-10.6,0,"SE",1.7,"Changping"
15566,2014,12,9,13,166,204,75,89,3500,5,-1.3,1018,-10.4,0,"ESE",1.4,"Changping"
15567,2014,12,9,14,173,220,78,96,3800,2,-1.4,1019,-9.3,0,"E",0.7,"Changping"
15568,2014,12,9,15,203,255,87,103,4300,2,-1.1,1015,-9.2,0,"ENE",1.3,"Changping"
15569,2014,12,9,16,203,245,87,104,4300,2,-0.9,1018,-9.3,0,"W",0.8,"Changping"
15570,2014,12,9,17,207,261,84,106,4600,2,-1.3,1015,-9.4,0,"W",1.3,"Changping"
15571,2014,12,9,18,249,309,89,111,5100,2,-1.4,1017,-9.8,0,"NNW",1,"Changping"
15572,2014,12,9,19,231,290,94,108,4700,3,-1.2,1013,-9.3,0,"N",0.9,"Changping"
15573,2014,12,9,20,229,263,91,106,4800,4,-1.2,1015,-9.1,0,"NNW",0.7,"Changping"
15574,2014,12,9,21,221,262,92,106,5000,3,-1.2,1014,-9.8,0,"WSW",1.4,"Changping"
15575,2014,12,9,22,221,269,106,110,4500,3,-1.2,1014,-9.8,0,"NNW",1,"Changping"
15576,2014,12,9,23,228,280,127,116,4800,5,-1.2,1019,-9.6,0,"N",1.2,"Changping"
15577,2014,12,10,0,232,271,91,114,4300,3,-1.3,1017,-6.1,0,"NNW",0.6,"Changping"
15578,2014,12,10,1,240,254,62,117,3900,2,-1.6,1019,-6.2,0,"N",1.1,"Changping"
15579,2014,12,10,2,255,279,33,123,4100,2,-2.5,1018,-6.5,0,"N",1,"Changping"
15580,2014,12,10,3,260,294,34,120,4600,2,-3.1,1019,-6.9,0,"ENE",0.2,"Changping"
15581,2014,12,10,4,237,262,27,111,4300,7,-3.3,1016,-6.9,0,"NE",0.7,"Changping"
15582,2014,12,10,5,236,262,21,105,4000,8,-4.5,1014,-7.8,0,"NW",1.4,"Changping"
15583,2014,12,10,6,232,255,18,106,4000,9,-3.8,1016,-7.4,0,"E",0.9,"Changping"
15584,2014,12,10,7,241,275,14,102,4400,8,-4.4,1016,-7.5,0,"N",0.4,"Changping"
15585,2014,12,10,8,248,286,11,102,4900,8,-3.3,1019,-6.9,0,"ENE",1,"Changping"
15586,2014,12,10,9,254,319,27,98,4500,7,2.2,1018,-12.4,0,"WNW",5.7,"Changping"
15587,2014,12,10,10,75,293,18,30,800,35,3.2,1019,-15,0,"W",3.9,"Changping"
15588,2014,12,10,11,57,282,9,21,600,48,3.8,1019,-16,0,"WNW",4.9,"Changping"
15589,2014,12,10,12,57,303,4,14,400,59,3.9,1019,-17.7,0,"WNW",5.6,"Changping"
15590,2014,12,10,13,52,273,3,14,400,62,3.9,1019,-19,0,"WNW",7,"Changping"
15591,2014,12,10,14,40,240,2,15,300,63,3.9,1020,-19,0,"WNW",6.4,"Changping"
15592,2014,12,10,15,21,162,2,13,300,68,3.7,1020,-18.5,0,"WNW",8,"Changping"
15593,2014,12,10,16,17,264,2,13,300,68,2.5,1021,-18.3,0,"WNW",5.8,"Changping"
15594,2014,12,10,17,13,105,2,17,400,61,1.1,1019,-17.3,0,"NW",4.1,"Changping"
15595,2014,12,10,18,14,82,2,16,400,64,0.5,1019,-17.3,0,"WNW",4.8,"Changping"
15596,2014,12,10,19,12,66,2,19,400,63,0,1022,-18.2,0,"WNW",5.2,"Changping"
15597,2014,12,10,20,4,43,2,19,400,62,-0.5,1020,-17.7,0,"WNW",4.6,"Changping"
15598,2014,12,10,21,9,29,2,17,400,62,-0.8,1021,-17.5,0,"NW",2.6,"Changping"
15599,2014,12,10,22,15,23,2,20,500,61,-1.2,1021,-17.4,0,"WNW",3,"Changping"
15600,2014,12,10,23,18,26,2,25,700,53,-1.9,1020,-17.6,0,"NE",1.9,"Changping"
15601,2014,12,11,0,18,19,2,25,600,50,-2.9,1024,-17,0,"N",1.1,"Changping"
15602,2014,12,11,1,18,21,2,25,800,47,-3.8,1023,-16.7,0,"NW",1.5,"Changping"
15603,2014,12,11,2,17,22,2,30,700,43,-3.8,1022,-17.1,0,"NNW",1.1,"Changping"
15604,2014,12,11,3,8,9,2,18,500,58,-4,1021,-17.2,0,"WNW",1.7,"Changping"
15605,2014,12,11,4,4,6,2,18,400,61,-4,1022,-17.6,0,"NNW",2.1,"Changping"
15606,2014,12,11,5,11,11,2,17,500,60,-4.4,1026,-17.3,0,"NNE",1.3,"Changping"
15607,2014,12,11,6,7,7,6,20,500,55,-4.4,1026,-17.6,0,"NW",1.2,"Changping"
15608,2014,12,11,7,11,11,15,24,600,52,-4.2,1023,-17.4,0,"NNW",2.2,"Changping"
15609,2014,12,11,8,11,16,12,24,600,52,-3.7,1024,-17.7,0,"N",2.1,"Changping"
15610,2014,12,11,9,9,11,4,20,500,55,-3.1,1020,-17.5,0,"NE",3,"Changping"
15611,2014,12,11,10,13,18,21,29,600,46,-0.7,1024,-17.4,0,"WNW",3.4,"Changping"
15612,2014,12,11,11,14,24,18,19,600,59,0.9,1025,-18.5,0,"WNW",6.2,"Changping"
15613,2014,12,11,12,13,22,12,18,500,64,2,1026,-18.7,0,"W",5,"Changping"
15614,2014,12,11,13,12,12,9,18,500,67,3.2,1024,-18.9,0,"WNW",3.8,"Changping"
15615,2014,12,11,14,16,16,9,16,400,70,3.7,1027,-19.9,0,"WNW",4.2,"Changping"
15616,2014,12,11,15,10,29,10,22,500,63,4,1027,-18.9,0,"WNW",4.7,"Changping"
15617,2014,12,11,16,20,37,19,27,600,57,2.9,1026,-19.2,0,"W",5.8,"Changping"
15618,2014,12,11,17,34,65,37,54,900,29,1.9,1023,-18.8,0,"W",2.3,"Changping"
15619,2014,12,11,18,48,83,50,66,1300,19,0.8,1023,-18.6,0,"W",1.8,"Changping"
15620,2014,12,11,19,57,105,66,80,2000,10,0.2,1019,-17.6,0,"NNW",2,"Changping"
15621,2014,12,11,20,28,72,11,35,700,47,1.1,1021,-15.9,0,"WNW",3.9,"Changping"
15622,2014,12,11,21,13,107,2,14,400,67,0.1,1024,-20.9,0,"WNW",5.3,"Changping"
15623,2014,12,11,22,14,68,2,13,400,68,-0.6,1023,-20.3,0,"WNW",5.7,"Changping"
15624,2014,12,11,23,10,53,2,22,400,56,-1,1022,-19.6,0,"W",4.4,"Changping"
15625,2014,12,12,0,5,39,2,12,400,65,-1.5,1021,-19.5,0,"WNW",3.8,"Changping"
15626,2014,12,12,1,7,33,2,15,400,56,-1.7,1024,-20.7,0,"NW",3.9,"Changping"
15627,2014,12,12,2,8,47,2,9,300,59,-2.1,1020,-20.5,0,"NW",4.4,"Changping"
15628,2014,12,12,3,11,30,2,15,400,52,-2.3,1025,-21.7,0,"WNW",4.1,"Changping"
15629,2014,12,12,4,8,21,2,14,400,39,-2.7,1021,-21.5,0,"W",3.9,"Changping"
15630,2014,12,12,5,6,23,4,17,400,39,-2.6,1024,-22,0,"WNW",4.7,"Changping"
15631,2014,12,12,6,10,24,7,23,400,36,-3.2,1023,-21.4,0,"W",2.6,"Changping"
15632,2014,12,12,7,10,33,10,30,500,34,-3.3,1022,-20.6,0,"NW",1.9,"Changping"
15633,2014,12,12,8,12,27,12,28,500,37,-3.1,1019,-20.4,0,"WNW",3.8,"Changping"
15634,2014,12,12,9,13,40,9,27,600,40,-1.3,1019,-20.9,0,"WNW",7.4,"Changping"
15635,2014,12,12,10,9,84,2,12,400,55,-0.3,1024,-21.2,0,"WNW",5.2,"Changping"
15636,2014,12,12,11,6,74,7,13,400,53,0.4,1025,-21.2,0,"WNW",7.3,"Changping"
15637,2014,12,12,12,6,58,6,11,400,57,1,1025,-21.4,0,"NW",6.8,"Changping"
15638,2014,12,12,13,10,53,8,12,400,57,1.8,1024,-21.4,0,"NW",3.7,"Changping"
15639,2014,12,12,14,14,63,8,12,300,58,2.7,1022,-21.4,0,"NW",6.6,"Changping"
15640,2014,12,12,15,12,72,6,15,300,56,3,1022,-21.2,0,"W",3.6,"Changping"
15641,2014,12,12,16,9,63,11,24,400,47,2.6,1020,-21.5,0,"WNW",2.9,"Changping"
15642,2014,12,12,17,16,73,15,35,500,36,1.6,1018,-20.9,0,"NW",1.7,"Changping"
15643,2014,12,12,18,17,57,11,39,700,33,0.2,1016,-20.8,0,"W",0.8,"Changping"
15644,2014,12,12,19,41,82,30,67,1400,10,0.7,1021,-21,0,"NNW",1.8,"Changping"
15645,2014,12,12,20,16,56,7,27,600,40,-0.1,1022,-20.4,0,"SE",0.8,"Changping"
15646,2014,12,12,21,21,63,14,51,900,20,-1.6,1022,-19.6,0,"WNW",1.2,"Changping"
15647,2014,12,12,22,53,98,32,68,1800,8,-2.4,1022,-19.8,0,"NNE",1.3,"Changping"
15648,2014,12,12,23,39,89,27,62,1400,7,-2.2,1020,-19.2,0,"ENE",1.3,"Changping"
15649,2014,12,13,0,46,88,24,49,1400,15,-3.8,1023,-19.7,0,"NNW",0.9,"Changping"
15650,2014,12,13,1,35,60,13,36,1200,23,-3.8,1020,-19.7,0,"NW",1.4,"Changping"
15651,2014,12,13,2,28,48,14,49,1200,14,-2.6,1019,-20.4,0,"NW",1.7,"Changping"
15652,2014,12,13,3,21,53,12,51,1000,11,-3.4,1018,-19.8,0,"E",1.6,"Changping"
15653,2014,12,13,4,20,41,8,36,800,24,-4.9,1019,-19.5,0,"N",1.4,"Changping"
15654,2014,12,13,5,7,25,6,21,700,35,-4.6,1020,-19.6,0,"NE",1.4,"Changping"
15655,2014,12,13,6,9,25,17,29,600,32,-5.6,1019,-19.4,0,"NNE",1.3,"Changping"
15656,2014,12,13,7,15,32,12,26,700,35,-5.4,1017,-19.9,0,"NNW",1.6,"Changping"
15657,2014,12,13,8,18,37,17,33,700,26,-4.6,1017,-20,0,"NNE",1.5,"Changping"
15658,2014,12,13,9,20,52,15,38,800,24,-2.8,1023,-19.7,0,"NNW",1.1,"Changping"
15659,2014,12,13,10,29,84,19,46,1100,18,1.2,1021,-18.2,0,"S",1.8,"Changping"
15660,2014,12,13,11,39,101,23,50,1200,23,2.8,1019,-20.6,0,"WNW",4.1,"Changping"
15661,2014,12,13,12,21,37,20,22,600,48,3.7,1019,-20.6,0,"WNW",4.3,"Changping"
15662,2014,12,13,13,14,26,15,14,400,56,4.5,1017,-20,0,"WNW",4.8,"Changping"
15663,2014,12,13,14,10,27,18,16,400,57,5.2,1019,-20.2,0,"WNW",5.2,"Changping"
15664,2014,12,13,15,23,34,21,23,500,51,5.8,1018,-19.7,0,"W",3.2,"Changping"
15665,2014,12,13,16,19,30,17,29,500,48,5.5,1013,-20,0,"WNW",1.9,"Changping"
15666,2014,12,13,17,31,73,24,56,900,30,2.8,1014,-18.6,0,"S",1.6,"Changping"
15667,2014,12,13,18,69,131,44,92,1500,7,2,1017,-17.5,0,"ENE",0.9,"Changping"
15668,2014,12,13,19,94,174,44,94,2000,7,-0.8,1019,-17.5,0,"NNE",0.9,"Changping"
15669,2014,12,13,20,103,163,50,88,2400,7,-1.7,1018,-17.9,0,"N",0.8,"Changping"
15670,2014,12,13,21,63,94,32,61,1500,10,-2.5,1018,-17.7,0,"NE",0.6,"Changping"
15671,2014,12,13,22,56,87,30,54,1400,14,-2.8,1019,-17.6,0,"NW",1.3,"Changping"
15672,2014,12,13,23,59,97,43,64,1700,7,-3.1,1021,-17.5,0,"ENE",0.3,"Changping"
15673,2014,12,14,0,56,76,29,50,1400,12,-4.1,1018,-18,0,"NW",1,"Changping"
15674,2014,12,14,1,62,77,36,51,1600,10,-5,1021,-17.8,0,"N",2.2,"Changping"
15675,2014,12,14,2,51,66,29,44,1400,13,-4.9,1017,-17.7,0,"NW",2.1,"Changping"
15676,2014,12,14,3,55,83,35,58,2200,7,-5.6,1017,-17.4,0,"N",1.3,"Changping"
15677,2014,12,14,4,48,64,32,53,1500,11,-5.1,1019,-17.6,0,"N",0.6,"Changping"
15678,2014,12,14,5,61,95,31,59,2500,6,-3.5,1020,-18.6,0,"NW",1.4,"Changping"
15679,2014,12,14,6,41,57,44,59,1600,11,-2.6,1019,-19.5,0,"N",2.5,"Changping"
15680,2014,12,14,7,32,49,51,43,1000,21,-1.5,1018,-19.5,0,"NNW",2.8,"Changping"
15681,2014,12,14,8,27,50,62,45,900,20,-1.2,1023,-19.7,0,"NNE",1,"Changping"
15682,2014,12,14,9,29,53,70,43,1000,24,0.4,1021,-20,0,"NNE",1.9,"Changping"
15683,2014,12,14,10,28,57,48,33,800,40,2.6,1025,-20.1,0,"NNE",2.9,"Changping"
15684,2014,12,14,11,29,46,46,30,700,43,4,1024,-20.4,0,"NNE",1.5,"Changping"
15685,2014,12,14,12,28,46,43,33,600,41,5.4,1023,-20,0,"N",1.2,"Changping"
15686,2014,12,14,13,57,87,48,56,1300,31,6.6,1022,-19.1,0,"WNW",2,"Changping"
15687,2014,12,14,14,53,87,45,54,1100,35,7.1,1021,-19.5,0,"SW",1.5,"Changping"
15688,2014,12,14,15,62,95,45,61,1100,31,6.7,1019,-19,0,"S",2.3,"Changping"
15689,2014,12,14,16,67,124,39,71,1200,24,5.2,1019,-18.6,0,"S",1.3,"Changping"
15690,2014,12,14,17,66,135,38,81,1300,13,3.8,1023,-17.2,0,"E",1.8,"Changping"
15691,2014,12,14,18,79,168,44,93,1600,8,2.9,1019,-16.2,0,"SSW",0.7,"Changping"
15692,2014,12,14,19,122,201,58,113,2400,8,0.4,1024,-16,0,"NNE",1,"Changping"
15693,2014,12,14,20,161,293,69,115,3200,10,0.1,1024,-16.3,0,"NNE",0.9,"Changping"
15694,2014,12,14,21,166,249,65,115,3000,9,-0.1,1024,-15.6,0,"ENE",0.5,"Changping"
15695,2014,12,14,22,122,155,53,99,2400,7,0.3,1025,-16.1,0,"ENE",0.8,"Changping"
15696,2014,12,14,23,127,157,54,100,2500,8,-0.9,1026,-15.9,0,"N",0.6,"Changping"
15697,2014,12,15,0,136,169,54,99,2600,8,-1.4,1025,-15.6,0,"NNE",0.6,"Changping"
15698,2014,12,15,1,138,167,53,101,2600,8,-2,1026,-15.5,0,"NNW",0.5,"Changping"
15699,2014,12,15,2,133,161,51,99,2500,8,-2.8,1025,-15.5,0,"NW",1.3,"Changping"
15700,2014,12,15,3,126,159,46,97,2500,7,-2.2,1021,-15.6,0,"NW",1.1,"Changping"
15701,2014,12,15,4,138,161,53,100,2600,8,-3.7,1024,-15.4,0,"N",1,"Changping"
15702,2014,12,15,5,134,168,54,103,2700,7,-4.1,1025,-15.4,0,"WSW",1.1,"Changping"
15703,2014,12,15,6,123,164,50,98,2900,6,-2.7,1023,-15.7,0,"SW",1.6,"Changping"
15704,2014,12,15,7,80,144,24,54,1200,21,0,1023,-16.8,0,"W",6.2,"Changping"
15705,2014,12,15,8,29,119,9,24,400,39,-0.3,1023,-16.2,0,"WNW",6,"Changping"
15706,2014,12,15,9,15,191,11,20,400,43,-0.1,1024,-16.5,0,"WNW",5.8,"Changping"
15707,2014,12,15,10,16,209,14,16,400,52,0.6,1027,-16.3,0,"WNW",8.5,"Changping"
15708,2014,12,15,11,16,136,14,16,400,56,1,1027,-17.4,0,"WNW",7.6,"Changping"
15709,2014,12,15,12,14,128,6,16,300,58,1.7,1027,-17.8,0,"NW",8.6,"Changping"
15710,2014,12,15,13,11,90,3,12,200,60,1.8,1017.9,-20.1,0,"WNW",8.3,"Changping"
15711,2014,12,15,14,6,57,2,12,200,55,1.8,1028,-20.7,0,"WNW",7,"Changping"
15712,2014,12,15,15,3,38,2,11,200,54,0.5,1026,-20.5,0,"WNW",7.3,"Changping"
15713,2014,12,15,16,7,44,2,12,300,51,-0.3,1025,-21.2,0,"WNW",7.1,"Changping"
15714,2014,12,15,17,8,44,2,13,300,50,-1.8,1025,-21.9,0,"WNW",4.3,"Changping"
15715,2014,12,15,18,11,41,3,19,400,47,-2.8,1027,-22.1,0,"NW",4.7,"Changping"
15716,2014,12,15,19,9,34,4,20,400,47,-3.6,1027,-22.8,0,"WNW",2.4,"Changping"
15717,2014,12,15,20,11,35,4,24,400,42,-4.1,1024,-22.2,0,"WNW",3.4,"Changping"
15718,2014,12,15,21,5,34,4,15,400,49,-4.3,1027,-22.4,0,"NW",2.7,"Changping"
15719,2014,12,15,22,12,34,5,17,400,46,-4.6,1027,-22.6,0,"NW",2.4,"Changping"
15720,2014,12,15,23,10,33,3,14,400,48,-4.8,1027,-22.3,0,"NW",3.6,"Changping"
15721,2014,12,16,0,9,23,2,15,400,49,-5.1,1027,-22.6,0,"WNW",1.9,"Changping"
15722,2014,12,16,1,10,18,3,33,500,29,-5,1024,-22,0,"WNW",3.7,"Changping"
15723,2014,12,16,2,6,16,5,34,500,27,-4.7,1027,-21.8,0,"WNW",4,"Changping"
15724,2014,12,16,3,7,16,4,17,300,45,-4.4,1024,-20.6,0,"WNW",4.1,"Changping"
15725,2014,12,16,4,4,22,14,21,400,30,-4.5,1027,-20.3,0,"WNW",4.2,"Changping"
15726,2014,12,16,5,4,24,21,22,400,33,-4.6,1026,-20.4,0,"W",3.4,"Changping"
15727,2014,12,16,6,11,27,18,22,400,36,-4.7,1023,-20.9,0,"WNW",5,"Changping"
15728,2014,12,16,7,8,27,12,26,500,34,-4.9,1022,-21.1,0,"W",3.7,"Changping"
15729,2014,12,16,8,11,29,16,35,600,26,-4.8,1022,-21,0,"W",4.8,"Changping"
15730,2014,12,16,9,9,35,18,28,600,31,-4.2,1023,-20.9,0,"WNW",6.8,"Changping"
15731,2014,12,16,10,15,54,14,19,500,41,-3.1,1022,-21.9,0,"WNW",6.7,"Changping"
15732,2014,12,16,11,14,43,15,17,500,45,-2.2,1024,-21.6,0,"W",5.8,"Changping"
15733,2014,12,16,12,12,48,10,15,400,45,-2.2,1023,-22.2,0,"WSW",6.1,"Changping"
15734,2014,12,16,13,11,40,7,13,300,48,-1.8,1026,-22.4,0,"WNW",7.4,"Changping"
15735,2014,12,16,14,9,25,5,15,300,46,-1.6,1021,-22.9,0,"WNW",4.3,"Changping"
15736,2014,12,16,15,6,29,4,11,200,51,-1.5,1020,-22.8,0,"WNW",2.8,"Changping"
15737,2014,12,16,16,10,27,4,11,200,51,-1.1,1021,-23.1,0,"WNW",4.2,"Changping"
15738,2014,12,16,17,8,34,5,21,300,44,-1.6,1023,-22.9,0,"WNW",2.8,"Changping"
15739,2014,12,16,18,10,53,5,16,300,52,-1.7,1024,-22.4,0,"NW",3.3,"Changping"
15740,2014,12,16,19,10,56,5,15,300,53,-1.9,1027,-22.5,0,"NW",6.2,"Changping"
15741,2014,12,16,20,13,74,5,13,300,53,-2.1,1025,-21.6,0,"WNW",3.8,"Changping"
15742,2014,12,16,21,11,53,5,19,300,46,-2.1,1025,-20.5,0,"W",5.3,"Changping"
15743,2014,12,16,22,13,35,5,22,300,42,-2.3,1024,-20.7,0,"WNW",2.5,"Changping"
15744,2014,12,16,23,15,31,8,27,400,37,-2.2,1024,-19.6,0,"WNW",3.6,"Changping"
15745,2014,12,17,0,15,36,9,29,500,34,-1.9,1026,-19.4,0,"WNW",3,"Changping"
15746,2014,12,17,1,18,38,15,30,500,35,-1.1,1027,-19.2,0,"W",5,"Changping"
15747,2014,12,17,2,15,41,13,27,400,38,-0.9,1024,-19,0,"NW",1.9,"Changping"
15748,2014,12,17,3,8,29,11,29,400,35,-2.8,1024,-18.8,0,"NNE",1.3,"Changping"
15749,2014,12,17,4,16,46,20,49,800,12,-3.2,1027,-18.4,0,"E",2.1,"Changping"
15750,2014,12,17,5,13,28,15,31,700,27,-3.7,1026,-18.4,0,"E",2.1,"Changping"
15751,2014,12,17,6,19,35,25,35,700,23,-4.9,1024,-18.4,0,"E",2.1,"Changping"
15752,2014,12,17,7,21,50,31,53,900,9,-4.1,1028,-18.8,0,"ENE",1.6,"Changping"
15753,2014,12,17,8,28,63,33,63,1000,2,-4.4,1025,-18.3,0,"E",1.6,"Changping"
15754,2014,12,17,9,36,85,28,56,1100,9,-3.7,1023,-19.6,0,"SSE",2.2,"Changping"
